id,triple,sequence,neighbor,skip,double
394150,1,0,0,0,0
394250,1,0,0,1,0
394375,0,0,1,0,0
394376,0,0,1,0,0
394377,0,0,1,0,1
394378,1,0,1,0,0
394380,0,0,1,0,0
394381,0,0,2,0,0
394382,0,0,1,0,1
394385,0,0,1,0,1
394386,0,0,1,0,1
394390,1,0,1,0,0
394400,0,0,0,1,0
394401,0,0,1,1,0
394402,0,0,0,1,1
394405,0,0,2,0,0
394406,0,1,1,0,0
394410,0,0,0,1,1
394425,0,0,1,0,1
394426,0,0,1,0,1
394430,0,0,1,0,1
394450,1,0,1,0,0
394500,0,1,0,0,0
394501,0,1,0,0,0
394502,0,1,0,0,1
394505,0,1,0,0,0
394506,0,1,1,0,0
394510,0,1,0,0,1
394525,0,1,0,0,0
394526,0,1,0,0,0
394530,0,1,1,0,0
394550,0,1,0,0,0
394625,0,1,0,0,0
394626,0,1,0,0,0
394630,0,1,0,1,0
394650,0,1,0,1,0
394750,1,0,1,0,0
395000,0,0,0,0,1
395001,0,0,0,0,1
395002,0,0,0,0,2
395005,0,0,0,0,1
395006,0,0,1,0,1
395010,0,0,0,0,2
395025,0,0,1,1,0
395026,0,0,0,1,1
395030,0,0,1,0,1
395050,0,0,0,0,2
395125,0,1,0,0,0
395126,0,1,0,0,0
395130,0,1,0,0,0
395150,0,1,1,0,0
395250,0,1,1,0,0
395625,1,0,0,0,0
395626,1,0,0,0,0
395630,1,0,0,0,0
395650,1,0,0,0,0
395750,1,0,0,1,0
396250,1,0,1,0,0
396875,0,0,0,0,1
396876,0,0,0,0,1
396877,0,0,0,0,2
396878,1,0,0,0,1
396880,0,0,0,0,1
396881,0,0,1,0,1
396882,0,0,0,0,2
396885,0,0,0,0,2
396886,0,0,0,0,2
396890,1,0,0,0,1
396900,0,0,0,0,1
396901,0,0,0,1,1
396902,0,0,0,0,2
396905,0,0,1,0,1
396906,0,1,0,0,1
396910,0,0,0,0,2
396925,0,0,0,0,2
396926,0,0,0,0,2
396930,0,0,0,0,2
396950,1,0,0,0,1
397000,0,0,0,0,1
397001,0,0,0,0,1
397002,0,0,0,0,2
397005,0,0,0,1,1
397006,0,0,0,1,1
397010,0,0,0,0,2
397025,0,0,1,0,1
397026,0,0,0,1,1
397030,0,1,0,0,1
397050,0,0,0,0,2
397125,0,0,0,0,2
397126,0,0,0,0,2
397130,0,0,0,0,2
397150,0,0,0,0,2
397250,1,0,0,0,1
397500,0,0,0,0,1
397501,0,0,0,0,1
397502,0,0,0,0,2
397505,0,0,0,0,1
397506,0,0,1,0,1
397510,0,0,0,0,2
397525,0,0,0,1,1
397526,0,0,0,1,1
397530,0,0,0,1,1
397550,0,0,0,0,2
397625,0,1,0,0,0
397626,0,1,0,0,0
397630,0,1,0,0,0
397650,0,1,0,0,1
397750,0,1,0,1,0
398125,0,0,0,0,2
398126,0,0,0,0,2
398130,0,0,0,0,2
398150,0,0,0,0,2
398250,0,1,1,0,0
398750,1,0,0,0,1
400000,1,0,0,0,0
400001,1,0,0,0,0
400002,1,0,0,0,1
400005,1,0,0,0,0
400006,1,0,1,0,0
400010,1,0,0,0,1
400025,1,0,0,0,0
400026,1,0,0,1,0
400030,1,0,1,0,0
400050,1,0,0,0,1
400125,1,0,0,0,0
400126,1,0,0,0,0
400130,1,0,0,1,0
400150,1,0,1,0,0
400250,1,0,0,0,1
400625,1,0,0,0,0
400626,1,0,0,0,0
400630,1,0,0,0,0
400650,1,0,0,1,0
400750,1,0,1,0,0
401250,1,0,0,0,1
403125,1,0,0,0,0
403126,1,0,0,0,0
403130,1,0,0,0,0
403150,1,0,0,0,0
403250,1,0,0,1,0
403750,1,0,1,0,0
406250,0,0,0,1,0
406251,0,0,0,1,0
406252,0,0,0,1,1
406253,1,0,0,1,0
406254,1,0,0,1,0
406255,0,0,0,1,0
406256,0,0,1,1,0
406257,0,0,0,1,1
406258,1,0,0,1,0
406260,0,0,0,1,1
406261,0,0,0,1,1
406262,0,0,0,1,2
406265,1,0,0,1,0
406266,1,0,0,1,0
406270,1,0,0,1,0
406275,0,0,0,1,0
406276,0,0,0,2,0
406277,0,0,0,1,1
406278,1,0,0,1,0
406280,0,0,1,1,0
406281,0,1,0,1,0
406282,0,1,0,1,0
406285,0,0,0,1,1
406286,0,1,0,1,0
406290,1,0,0,1,0
406300,0,0,0,1,1
406301,0,0,0,1,1
406302,0,0,0,1,2
406305,0,0,0,1,1
406306,0,1,0,1,0
406310,0,0,0,1,2
406325,1,0,0,1,0
406326,1,0,0,1,0
406330,1,0,0,1,0
406350,1,0,0,1,0
406375,0,0,0,1,0
406376,0,0,0,1,0
406377,0,0,0,1,1
406378,1,0,0,1,0
406380,0,0,0,2,0
406381,0,0,0,2,0
406382,0,0,0,2,1
406385,0,0,0,1,1
406386,0,0,1,2,0
406390,1,0,0,1,0
406400,0,0,1,1,0
406401,0,0,0,2,0
406402,0,0,1,1,1
406405,0,1,0,1,0
406406,0,1,0,1,0
406410,0,1,0,1,0
406425,0,0,0,1,1
406426,0,0,1,2,0
406430,0,1,0,1,0
406450,1,0,0,1,0
406500,0,0,0,1,1
406501,0,0,0,1,1
406502,0,0,0,1,2
406505,0,0,0,1,1
406506,0,0,1,1,1
406510,0,0,0,1,2
406525,0,0,0,1,1
406526,0,0,0,2,1
406530,0,1,0,1,0
406550,0,0,0,1,2
406625,1,0,0,1,0
406626,1,0,0,1,0
406630,1,0,0,1,0
406650,1,0,0,1,0
406750,1,0,0,1,0
406875,0,0,0,1,0
406876,0,0,0,1,0
406877,0,0,0,1,1
406878,1,0,0,1,0
406880,0,0,0,1,0
406881,0,0,1,1,0
406882,0,0,0,1,1
406885,0,0,0,1,1
406886,0,0,0,1,1
406890,1,0,0,1,0
406900,0,0,0,2,0
406901,0,0,0,2,0
406902,0,0,0,2,1
406905,0,0,0,2,0
406906,0,1,0,1,0
406910,0,0,0,2,1
406925,0,0,0,1,1
406926,0,0,0,3,0
406930,0,0,1,2,0
406950,1,0,0,1,0
407000,0,0,1,1,0
407001,0,0,1,1,0
407002,0,0,1,1,1
407005,0,0,0,2,0
407006,0,0,2,1,0
407010,0,0,1,1,1
407025,0,1,0,1,0
407026,0,1,0,1,0
407030,0,1,0,1,0
407050,0,1,0,1,0
407125,0,0,0,1,1
407126,0,0,0,1,1
407130,0,0,1,2,0
407150,0,1,0,1,0
407250,1,0,0,1,0
407500,0,0,0,1,1
407501,0,0,0,1,1
407502,0,0,0,1,2
407505,0,0,0,1,1
407506,0,0,1,1,1
407510,0,0,0,1,2
407525,0,0,0,1,1
407526,0,0,0,2,1
407530,0,0,1,1,1
407550,0,0,0,1,2
407625,0,0,0,1,1
407626,0,0,0,1,1
407630,0,0,0,2,1
407650,0,1,0,1,0
407750,0,0,0,1,2
408125,1,0,0,1,0
408126,1,0,0,1,0
408130,1,0,0,1,0
408150,1,0,0,1,0
408250,1,0,0,1,0
408750,1,0,0,1,0
409375,0,0,0,1,0
409376,0,0,0,1,0
409377,0,0,0,1,1
409378,1,0,0,1,0
409380,0,0,0,1,0
409381,0,0,1,1,0
409382,0,0,0,1,1
409385,0,0,0,1,1
409386,0,0,0,1,1
409390,1,0,0,1,0
409400,0,0,0,1,0
409401,0,0,0,2,0
409402,0,0,0,1,1
409405,0,0,1,1,0
409406,0,1,0,1,0
409410,0,0,0,1,1
409425,0,0,0,1,1
409426,0,0,0,1,1
409430,0,0,0,1,1
409450,1,0,0,1,0
409500,0,0,0,2,0
409501,0,0,0,2,0
409502,0,0,0,2,1
409505,0,0,0,2,0
409506,0,0,1,2,0
409510,0,0,0,2,1
409525,0,0,0,2,0
409526,0,0,0,3,0
409530,0,1,0,1,0
409550,0,0,0,2,1
409625,0,0,0,1,1
409626,0,0,0,1,1
409630,0,0,0,3,0
409650,0,0,1,2,0
409750,1,0,0,1,0
410000,0,1,0,0,0
410001,0,1,0,0,0
410002,0,1,0,0,1
410005,0,1,0,0,0
410006,0,1,1,0,0
410010,0,1,0,0,1
410025,0,1,0,0,0
410026,0,1,0,1,0
410030,0,1,1,0,0
410050,0,1,0,0,1
410125,0,1,0,1,0
410126,0,1,0,1,0
410130,0,1,0,1,0
410150,0,1,0,1,0
410250,0,1,0,1,0
410625,0,1,0,0,0
410626,0,1,0,0,0
410630,0,1,0,0,0
410650,0,1,0,1,0
410750,0,1,0,1,0
411250,1,0,0,1,0
412500,0,0,0,1,1
412501,0,0,0,1,1
412502,0,0,0,1,2
412505,0,0,0,1,1
412506,0,0,1,1,1
412510,0,0,0,1,2
412525,0,0,0,1,1
412526,0,0,0,2,1
412530,0,0,1,1,1
412550,0,0,0,1,2
412625,0,0,0,1,1
412626,0,0,0,1,1
412630,0,0,0,2,1
412650,0,0,1,1,1
412750,0,0,0,1,2
413125,0,1,0,0,0
413126,0,1,0,0,0
413130,0,1,0,0,0
413150,0,1,0,0,0
413250,0,1,0,1,0
413750,0,1,1,0,0
415625,1,0,0,1,0
415626,1,0,0,1,0
415630,1,0,0,1,0
415650,1,0,0,1,0
415750,1,0,0,1,0
416250,1,0,0,1,0
418750,1,0,0,1,0
421875,0,0,0,0,1
421876,0,0,0,0,1
421877,0,0,0,0,2
421878,1,0,0,0,1
421880,0,0,0,0,1
421881,0,0,1,0,1
421882,0,0,0,0,2
421885,0,0,0,0,2
421886,0,0,0,0,2
421890,1,0,0,0,1
421900,0,0,0,0,1
421901,0,0,0,1,1
421902,0,0,0,0,2
421905,0,0,1,0,1
421906,0,1,0,0,1
421910,0,0,0,0,2
421925,0,0,0,0,2
421926,0,0,0,0,2
421930,0,0,0,0,2
421950,1,0,0,0,1
422000,0,0,0,0,1
422001,0,0,0,0,1
422002,0,0,0,0,2
422005,0,0,0,1,1
422006,0,0,0,1,1
422010,0,0,0,0,2
422025,0,0,1,0,1
422026,0,0,0,1,1
422030,0,1,0,0,1
422050,0,0,0,0,2
422125,0,0,0,0,2
422126,0,0,0,0,2
422130,0,0,0,0,2
422150,0,0,0,0,2
422250,1,0,0,0,1
422500,0,0,0,2,0
422501,0,0,0,2,0
422502,0,0,0,2,1
422505,0,0,0,2,0
422506,0,0,1,2,0
422510,0,0,0,2,1
422525,0,0,0,1,1
422526,0,0,0,3,0
422530,0,0,1,2,0
422550,0,0,0,2,1
422625,0,0,1,0,1
422626,0,0,1,0,1
422630,0,0,0,3,0
422650,0,1,0,0,1
422750,0,0,0,2,1
423125,0,0,0,0,2
423126,0,0,0,0,2
423130,0,0,0,0,2
423150,0,0,0,3,0
423250,0,0,1,2,0
423750,1,0,0,0,1
425000,0,0,1,1,0
425001,0,0,1,1,0
425002,0,0,1,1,1
425005,0,0,1,1,0
425006,0,0,2,1,0
425010,0,0,1,1,1
425025,0,0,1,1,0
425026,0,0,1,2,0
425030,0,0,2,1,0
425050,0,0,1,1,1
425125,0,0,0,1,1
425126,0,0,0,1,1
425130,0,0,1,2,0
425150,0,0,2,1,0
425250,0,0,1,1,1
425625,0,1,0,1,0
425626,0,1,0,1,0
425630,0,1,0,1,0
425650,0,1,0,1,0
425750,0,1,0,0,1
426250,0,1,0,1,0
428125,0,0,0,0,2
428126,0,0,0,0,2
428130,0,0,0,0,2
428150,0,0,0,0,2
428250,0,0,1,2,0
428750,0,1,0,1,0
431250,1,0,0,0,1
437500,1,0,0,0,0
437501,1,0,0,0,0
437502,1,0,0,0,1
437505,1,0,0,0,0
437506,1,0,1,0,0
437510,1,0,0,0,1
437525,1,0,0,0,0
437526,1,0,0,1,0
437530,1,0,1,0,0
437550,1,0,0,0,1
437625,1,0,0,0,0
437626,1,0,0,0,0
437630,1,0,0,1,0
437650,1,0,1,0,0
437750,1,0,0,0,1
438125,1,0,0,0,0
438126,1,0,0,0,0
438130,1,0,0,0,0
438150,1,0,0,1,0
438250,1,0,1,0,0
438750,1,0,0,0,1
440625,1,0,0,0,0
440626,1,0,0,0,0
440630,1,0,0,0,0
440650,1,0,0,0,0
440750,1,0,0,1,0
441250,1,0,1,0,0
443750,1,0,0,0,1
453125,1,0,0,1,0
453126,1,0,0,1,0
453130,1,0,0,1,0
453150,1,0,0,1,0
453250,1,0,0,1,0
453750,1,0,0,1,0
456250,1,0,0,1,0
468750,0,0,1,0,0
468751,0,0,1,0,0
468752,0,0,1,0,1
468753,1,0,1,0,0
468754,1,0,1,0,0
468755,0,0,1,0,0
468756,0,0,2,0,0
468757,0,0,1,0,1
468758,1,0,1,0,0
468760,0,0,1,0,1
468761,0,0,1,0,1
468762,0,0,1,0,2
468765,1,0,1,0,0
468766,1,0,1,0,0
468770,1,0,1,0,0
468775,0,0,1,0,0
468776,0,0,1,1,0
468777,0,0,1,0,1
468778,1,0,1,0,0
468780,0,0,2,0,0
468781,0,1,1,0,0
468782,0,1,1,0,0
468785,0,0,1,0,1
468786,0,1,1,0,0
468790,1,0,1,0,0
468800,0,0,1,0,1
468801,0,0,1,0,1
468802,0,0,1,0,2
468805,0,0,1,0,1
468806,0,1,1,0,0
468810,0,0,1,0,2
468825,1,0,1,0,0
468826,1,0,1,0,0
468830,1,0,1,0,0
468850,1,0,1,0,0
468875,0,0,1,0,0
468876,0,0,1,0,0
468877,0,0,1,0,1
468878,1,0,1,0,0
468880,0,0,1,1,0
468881,0,0,1,1,0
468882,0,0,1,1,1
468885,0,0,1,0,1
468886,0,0,2,1,0
468890,1,0,1,0,0
468900,0,0,2,0,0
468901,0,0,1,1,0
468902,0,0,2,0,1
468905,0,1,1,0,0
468906,0,1,1,0,0
468910,0,1,1,0,0
468925,0,0,1,0,1
468926,0,0,2,1,0
468930,0,1,1,0,0
468950,1,0,1,0,0
469000,0,0,1,0,1
469001,0,0,1,0,1
469002,0,0,1,0,2
469005,0,0,1,0,1
469006,0,0,2,0,1
469010,0,0,1,0,2
469025,0,0,1,0,1
469026,0,0,1,1,1
469030,0,1,1,0,0
469050,0,0,1,0,2
469125,1,0,1,0,0
469126,1,0,1,0,0
469130,1,0,1,0,0
469150,1,0,1,0,0
469250,1,0,1,0,0
469375,0,0,1,0,0
469376,0,0,1,0,0
469377,0,0,1,0,1
469378,1,0,1,0,0
469380,0,0,1,0,0
469381,0,0,2,0,0
469382,0,0,1,0,1
469385,0,0,1,0,1
469386,0,0,1,0,1
469390,1,0,1,0,0
469400,0,0,1,1,0
469401,0,0,1,1,0
469402,0,0,1,1,1
469405,0,0,1,1,0
469406,0,1,1,0,0
469410,0,0,1,1,1
469425,0,0,1,0,1
469426,0,0,1,2,0
469430,0,0,2,1,0
469450,1,0,1,0,0
469500,0,0,2,0,0
469501,0,0,2,0,0
469502,0,0,2,0,1
469505,0,0,1,1,0
469506,0,0,3,0,0
469510,0,0,2,0,1
469525,0,1,1,0,0
469526,0,1,1,0,0
469530,0,1,1,0,0
469550,0,1,1,0,0
469625,0,0,1,0,1
469626,0,0,1,0,1
469630,0,0,2,1,0
469650,0,1,1,0,0
469750,1,0,1,0,0
470000,0,0,1,0,1
470001,0,0,1,0,1
470002,0,0,1,0,2
470005,0,0,1,0,1
470006,0,0,2,0,1
470010,0,0,1,0,2
470025,0,0,1,0,1
470026,0,0,1,1,1
470030,0,0,2,0,1
470050,0,0,1,0,2
470125,0,0,1,0,1
470126,0,0,1,0,1
470130,0,0,1,1,1
470150,0,1,1,0,0
470250,0,0,1,0,2
470625,1,0,1,0,0
470626,1,0,1,0,0
470630,1,0,1,0,0
470650,1,0,1,0,0
470750,1,0,1,0,0
471250,1,0,1,0,0
471875,0,0,0,1,0
471876,0,0,0,1,0
471877,0,0,0,1,1
471878,1,0,0,1,0
471880,0,0,0,1,0
471881,0,0,1,1,0
471882,0,0,0,1,1
471885,0,0,0,1,1
471886,0,0,0,1,1
471890,1,0,0,1,0
471900,0,0,0,1,0
471901,0,0,0,2,0
471902,0,0,0,1,1
471905,0,0,1,1,0
471906,0,1,0,1,0
471910,0,0,0,1,1
471925,0,0,0,1,1
471926,0,0,0,1,1
471930,0,0,0,1,1
471950,1,0,0,1,0
472000,0,0,1,1,0
472001,0,0,1,1,0
472002,0,0,1,1,1
472005,0,0,0,2,0
472006,0,0,2,1,0
472010,0,0,1,1,1
472025,0,0,1,1,0
472026,0,0,1,2,0
472030,0,1,0,1,0
472050,0,0,1,1,1
472125,0,0,0,1,1
472126,0,0,0,1,1
472130,0,0,1,2,0
472150,0,0,2,1,0
472250,1,0,0,1,0
472500,0,0,2,0,0
472501,0,0,2,0,0
472502,0,0,2,0,1
472505,0,0,2,0,0
472506,0,0,3,0,0
472510,0,0,2,0,1
472525,0,0,0,2,0
472526,0,0,2,1,0
472530,0,0,3,0,0
472550,0,0,2,0,1
472625,0,1,1,0,0
472626,0,1,1,0,0
472630,0,1,1,0,0
472650,0,1,0,1,0
472750,0,1,1,0,0
473125,0,0,0,1,1
473126,0,0,0,1,1
473130,0,0,0,1,1
473150,0,0,2,1,0
473250,0,1,1,0,0
473750,1,0,0,1,0
475000,0,0,1,0,1
475001,0,0,1,0,1
475002,0,0,1,0,2
475005,0,0,1,0,1
475006,0,0,2,0,1
475010,0,0,1,0,2
475025,0,0,1,0,1
475026,0,0,1,1,1
475030,0,0,2,0,1
475050,0,0,1,0,2
475125,0,0,1,0,1
475126,0,0,1,0,1
475130,0,0,1,1,1
475150,0,0,2,0,1
475250,0,0,1,0,2
475625,0,0,1,0,1
475626,0,0,1,0,1
475630,0,0,1,0,1
475650,0,0,1,1,1
475750,0,1,0,1,0
476250,0,0,1,0,2
478125,1,0,1,0,0
478126,1,0,1,0,0
478130,1,0,1,0,0
478150,1,0,1,0,0
478250,1,0,1,0,0
478750,1,0,1,0,0
481250,1,0,0,1,0
484375,0,1,0,0,0
484376,0,1,0,0,0
484377,0,1,0,0,1
484378,1,1,0,0,0
484380,0,1,0,0,0
484381,0,1,1,0,0
484382,0,1,0,0,1
484385,0,1,0,0,1
484386,0,1,0,0,1
484390,1,1,0,0,0
484400,0,1,0,0,0
484401,0,1,0,1,0
484402,0,1,0,0,1
484405,0,1,1,0,0
484406,0,2,0,0,0
484410,0,1,0,0,1
484425,0,1,0,0,1
484426,0,1,0,0,1
484430,0,1,0,0,1
484450,1,1,0,0,0
484500,0,1,0,0,0
484501,0,1,0,0,0
484502,0,1,0,0,1
484505,0,1,0,1,0
484506,0,1,0,1,0
484510,0,1,0,0,1
484525,0,1,1,0,0
484526,0,1,0,1,0
484530,0,2,0,0,0
484550,0,1,0,0,1
484625,0,1,0,0,1
484626,0,1,0,0,1
484630,0,1,0,0,1
484650,0,1,0,0,1
484750,1,1,0,0,0
485000,0,1,0,0,0
485001,0,1,0,0,0
485002,0,1,0,0,1
485005,0,1,0,0,0
485006,0,1,1,0,0
485010,0,1,0,0,1
485025,0,1,0,1,0
485026,0,1,0,1,0
485030,0,1,0,1,0
485050,0,1,0,0,1
485125,0,1,1,0,0
485126,0,1,1,0,0
485130,0,1,0,1,0
485150,0,2,0,0,0
485250,0,1,0,0,1
485625,0,1,0,0,1
485626,0,1,0,0,1
485630,0,1,0,0,1
485650,0,1,0,0,1
485750,0,1,0,0,1
486250,1,1,0,0,0
487500,0,1,0,0,0
487501,0,1,0,0,0
487502,0,1,0,0,1
487505,0,1,0,0,0
487506,0,1,1,0,0
487510,0,1,0,0,1
487525,0,1,0,0,0
487526,0,1,0,1,0
487530,0,1,1,0,0
487550,0,1,0,0,1
487625,0,1,0,0,0
487626,0,1,0,0,0
487630,0,1,0,1,0
487650,0,1,1,0,0
487750,0,1,0,0,1
488125,0,1,1,0,0
488126,0,1,1,0,0
488130,0,1,1,0,0
488150,0,1,1,0,0
488250,0,2,0,0,0
488750,0,1,1,0,0
490625,0,1,0,0,0
490626,0,1,0,0,0
490630,0,1,0,0,0
490650,0,1,0,0,0
490750,0,1,0,1,0
491250,0,1,0,1,0
493750,1,1,0,0,0
500000,0,1,0,0,0
500001,0,1,0,0,0
500002,0,1,0,0,1
500005,0,1,0,0,0
500006,0,1,1,0,0
500010,0,1,0,0,1
500025,0,1,0,0,0
500026,0,1,0,1,0
500030,0,1,1,0,0
500050,0,1,0,0,1
500125,0,1,0,0,0
500126,0,1,0,0,0
500130,0,1,0,1,0
500150,0,1,1,0,0
500250,0,1,0,0,1
500625,0,1,0,1,0
500626,0,1,0,1,0
500630,0,1,0,1,0
500650,0,1,0,1,0
500750,0,1,0,1,0
501250,0,1,0,0,1
503125,0,1,0,1,0
503126,0,1,0,1,0
503130,0,1,0,1,0
503150,0,1,0,1,0
503250,0,1,0,1,0
503750,0,2,0,0,0
506250,0,1,0,1,0
515625,1,0,1,0,0
515626,1,0,1,0,0
515630,1,0,1,0,0
515650,1,0,1,0,0
515750,1,0,1,0,0
516250,1,0,1,0,0
518750,1,0,0,1,0
531250,1,1,0,0,0
546875,0,0,0,0,1
546876,0,0,0,0,1
546877,0,0,0,0,2
546878,1,0,0,0,1
546880,0,0,0,0,1
546881,0,0,1,0,1
546882,0,0,0,0,2
546885,0,0,0,0,2
546886,0,0,0,0,2
546890,1,0,0,0,1
546900,0,0,0,0,1
546901,0,0,0,1,1
546902,0,0,0,0,2
546905,0,0,1,0,1
546906,0,1,0,0,1
546910,0,0,0,0,2
546925,0,0,0,0,2
546926,0,0,0,0,2
546930,0,0,0,0,2
546950,1,0,0,0,1
547000,0,0,0,0,1
547001,0,0,0,0,1
547002,0,0,0,0,2
547005,0,0,0,1,1
547006,0,0,0,1,1
547010,0,0,0,0,2
547025,0,0,1,0,1
547026,0,0,0,1,1
547030,0,1,0,0,1
547050,0,0,0,0,2
547125,0,0,0,0,2
547126,0,0,0,0,2
547130,0,0,0,0,2
547150,0,0,0,0,2
547250,1,0,0,0,1
547500,0,0,0,0,1
547501,0,0,0,0,1
547502,0,0,0,0,2
547505,0,0,0,0,1
547506,0,0,1,0,1
547510,0,0,0,0,2
547525,0,0,0,1,1
547526,0,0,0,1,1
547530,0,0,0,1,1
547550,0,0,0,0,2
547625,0,0,1,0,1
547626,0,0,1,0,1
547630,0,0,0,1,1
547650,0,1,0,0,1
547750,0,0,0,0,2
548125,0,0,0,0,2
548126,0,0,0,0,2
548130,0,0,0,0,2
548150,0,0,0,0,2
548250,0,0,0,0,2
548750,1,0,0,0,1
550000,0,0,1,1,0
550001,0,0,1,1,0
550002,0,0,1,1,1
550005,0,0,1,1,0
550006,0,0,2,1,0
550010,0,0,1,1,1
550025,0,0,1,1,0
550026,0,0,1,2,0
550030,0,0,2,1,0
550050,0,0,1,1,1
550125,0,0,0,1,1
550126,0,0,0,1,1
550130,0,0,1,2,0
550150,0,0,2,1,0
550250,0,0,1,1,1
550625,0,0,1,0,1
550626,0,0,1,0,1
550630,0,0,1,0,1
550650,0,0,1,2,0
550750,0,1,0,0,1
551250,0,0,1,1,1
553125,0,0,0,0,2
553126,0,0,0,0,2
553130,0,0,0,0,2
553150,0,0,0,0,2
553250,0,0,1,2,0
553750,0,0,2,1,0
556250,1,0,0,0,1
562500,0,1,0,0,0
562501,0,1,0,0,0
562502,0,1,0,0,1
562505,0,1,0,0,0
562506,0,1,1,0,0
562510,0,1,0,0,1
562525,0,1,0,0,0
562526,0,1,0,1,0
562530,0,1,1,0,0
562550,0,1,0,0,1
562625,0,1,0,0,0
562626,0,1,0,0,0
562630,0,1,0,1,0
562650,0,1,1,0,0
562750,0,1,0,0,1
563125,0,1,0,0,0
563126,0,1,0,0,0
563130,0,1,0,0,0
563150,0,1,0,1,0
563250,0,1,1,0,0
563750,0,1,0,0,1
565625,0,1,1,0,0
565626,0,1,1,0,0
565630,0,1,1,0,0
565650,0,1,1,0,0
565750,0,1,1,0,0
566250,0,1,0,0,1
568750,0,1,0,1,0
578125,0,1,1,0,0
578126,0,1,1,0,0
578130,0,1,1,0,0
578150,0,1,1,0,0
578250,0,1,1,0,0
578750,0,1,0,1,0
581250,0,2,0,0,0
593750,1,0,0,0,1
625000,1,0,0,0,0
625001,1,0,0,0,0
625002,1,0,0,0,1
625005,1,0,0,0,0
625006,1,0,1,0,0
625010,1,0,0,0,1
625025,1,0,0,0,0
625026,1,0,0,1,0
625030,1,0,1,0,0
625050,1,0,0,0,1
625125,1,0,0,0,0
625126,1,0,0,0,0
625130,1,0,0,1,0
625150,1,0,1,0,0
625250,1,0,0,0,1
625625,1,0,0,0,0
625626,1,0,0,0,0
625630,1,0,0,0,0
625650,1,0,0,1,0
625750,1,0,1,0,0
626250,1,0,0,0,1
628125,1,0,0,0,0
628126,1,0,0,0,0
628130,1,0,0,0,0
628150,1,0,0,0,0
628250,1,0,0,1,0
628750,1,0,1,0,0
631250,1,0,0,0,1
640625,1,0,0,1,0
640626,1,0,0,1,0
640630,1,0,0,1,0
640650,1,0,0,1,0
640750,1,0,0,1,0
641250,1,0,0,1,0
643750,1,0,0,1,0
656250,1,0,0,0,1
703125,1,0,1,0,0
703126,1,0,1,0,0
703130,1,0,1,0,0
703150,1,0,1,0,0
703250,1,0,1,0,0
703750,1,0,1,0,0
706250,1,0,0,1,0
718750,1,1,0,0,0
781250,0,0,0,0,1
781251,0,0,0,0,1
781252,0,0,0,0,2
781253,1,0,0,0,1
781254,1,0,0,0,1
781255,0,0,0,0,1
781256,0,0,1,0,1
781257,0,0,0,0,2
781258,1,0,0,0,1
781260,0,0,0,0,2
781261,0,0,0,0,2
781262,0,0,0,0,3
781265,1,0,0,0,1
781266,1,0,0,0,1
781270,1,0,0,0,1
781275,0,0,0,0,1
781276,0,0,0,1,1
781277,0,0,0,0,2
781278,1,0,0,0,1
781280,0,0,1,0,1
781281,0,1,0,0,1
781282,0,1,0,0,1
781285,0,0,0,0,2
781286,0,1,0,0,1
781290,1,0,0,0,1
781300,0,0,0,0,2
781301,0,0,0,0,2
781302,0,0,0,0,3
781305,0,0,0,0,2
781306,0,1,0,0,1
781310,0,0,0,0,3
781325,1,0,0,0,1
781326,1,0,0,0,1
781330,1,0,0,0,1
781350,1,0,0,0,1
781375,0,0,0,0,1
781376,0,0,0,0,1
781377,0,0,0,0,2
781378,1,0,0,0,1
781380,0,0,0,1,1
781381,0,0,0,1,1
781382,0,0,0,1,2
781385,0,0,0,0,2
781386,0,0,1,1,1
781390,1,0,0,0,1
781400,0,0,1,0,1
781401,0,0,0,1,1
781402,0,0,1,0,2
781405,0,1,0,0,1
781406,0,1,0,0,1
781410,0,1,0,0,1
781425,0,0,0,0,2
781426,0,0,1,1,1
781430,0,1,0,0,1
781450,1,0,0,0,1
781500,0,0,0,0,2
781501,0,0,0,0,2
781502,0,0,0,0,3
781505,0,0,0,0,2
781506,0,0,1,0,2
781510,0,0,0,0,3
781525,0,0,0,0,2
781526,0,0,0,1,2
781530,0,1,0,0,1
781550,0,0,0,0,3
781625,1,0,0,0,1
781626,1,0,0,0,1
781630,1,0,0,0,1
781650,1,0,0,0,1
781750,1,0,0,0,1
781875,0,0,0,0,1
781876,0,0,0,0,1
781877,0,0,0,0,2
781878,1,0,0,0,1
781880,0,0,0,0,1
781881,0,0,1,0,1
781882,0,0,0,0,2
781885,0,0,0,0,2
781886,0,0,0,0,2
781890,1,0,0,0,1
781900,0,0,0,1,1
781901,0,0,0,1,1
781902,0,0,0,1,2
781905,0,0,0,1,1
781906,0,1,0,0,1
781910,0,0,0,1,2
781925,0,0,0,0,2
781926,0,0,0,2,1
781930,0,0,1,1,1
781950,1,0,0,0,1
782000,0,0,1,0,1
782001,0,0,1,0,1
782002,0,0,1,0,2
782005,0,0,0,1,1
782006,0,0,2,0,1
782010,0,0,1,0,2
782025,0,1,0,0,1
782026,0,1,0,0,1
782030,0,1,0,0,1
782050,0,1,0,0,1
782125,0,0,0,0,2
782126,0,0,0,0,2
782130,0,0,1,1,1
782150,0,1,0,0,1
782250,1,0,0,0,1
782500,0,0,0,0,2
782501,0,0,0,0,2
782502,0,0,0,0,3
782505,0,0,0,0,2
782506,0,0,1,0,2
782510,0,0,0,0,3
